"Category","Sector code","Product code","Product desc","Product Brief Description","Unit","Country","Period","MP Market Price"
"Fruit products","FRL","ABRCL1","Apricots","Apricots - Abricots, Cat. I - cal. 45-50","€/100 kg net weight","ES","199206","54,39"
"Fruit products","FRL","ABRCL1","Apricots","Apricots - Abricots, Cat. I - cal. 45-50","€/100 kg net weight","FR","199206","55,91"
"Fruit products","FRL","ABRCL1","Apricots","Apricots - Abricots, Cat. I - cal. 45-50","€/100 kg net weight","IT","199206","48,50"
"Fruit products","FRL","ABRCL1","Apricots","Apricots - Abricots, Cat. I - cal. 45-50","€/100 kg net weight","PT","199206","38,99"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","199206","31,71"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","199206","24,36"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","199206","33,85"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","199206","46,24"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","PT","199206","22,40"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","199205","28,25"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","199205","27,42"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","199205","31,04"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","199205","34,66"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","PT","199205","19,89"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","EU","199205","31,15"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","PT","199205","31,15"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199205","72,39"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","BE","199205","62,66"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","DE","199205","69,83"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","GR","199205","99,98"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","ES","199205","77,67"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","FR","199205","75,76"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","IT","199205","59,91"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","NL","199205","81,19"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199205","52,16"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199205","58,56"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","IT","199205","59,61"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199205","57,51"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","199204","26,54"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","199204","28,48"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","199204","26,83"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","199204","30,10"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","PT","199204","20,77"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","EU","199204","30,18"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","PT","199204","30,18"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","EU","199204","93,67"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","BE","199204","94,69"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","IT","199204","107,62"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","NL","199204","106,81"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","UK","199204","65,56"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199204","72,09"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","BE","199204","58,63"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","DE","199204","68,70"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","GR","199204","99,15"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","ES","199204","77,35"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","FR","199204","74,35"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","IT","199204","58,86"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","NL","199204","84,41"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199204","55,31"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199204","59,18"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","IT","199204","62,45"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199204","55,91"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","199203","28,65"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","199203","30,12"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","199203","29,71"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","199203","30,81"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","PT","199203","23,96"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","EU","199203","29,08"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","ES","199203","27,35"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","PT","199203","30,81"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","EU","199203","82,24"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","BE","199203","76,05"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","FR","199203","89,61"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","IT","199203","90,05"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","NL","199203","90,22"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","UK","199203","65,24"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199203","72,99"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","BE","199203","64,68"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","DE","199203","71,29"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","GR","199203","98,11"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","ES","199203","76,47"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","FR","199203","75,29"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","IT","199203","58,16"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","NL","199203","85,82"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199203","54,08"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199203","52,71"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199203","52,71"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","199202","29,71"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","199202","29,79"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","199202","31,98"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","199202","33,10"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","PT","199202","23,96"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","EU","199202","66,30"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","GR","199202","36,75"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","ES","199202","75,18"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","IT","199202","108,96"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","PT","199202","44,33"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","EU","199202","44,60"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","GR","199202","36,47"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","ES","199202","69,78"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","IT","199202","39,98"
"Fruit products","FRL","MANCL1","Mandarins","Mandarins - Mandarines, Cat. I - Cal. 1x-2","€/100 kg net weight","PT","199202","32,18"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","EU","199202","27,20"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","ES","199202","24,95"
"Fruit products","FRL","ORANAI","Oranges","Oranges, Oranges, Navelinas - Cat. I - Cal. 2-4","€/100 kg net weight","PT","199202","29,44"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","EU","199202","79,69"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","BE","199202","70,75"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","FR","199202","86,26"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","IT","199202","85,30"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","NL","199202","84,91"
"Fruit products","FRL","POICON","Pears","Pears - Poires, Conference, Cat. I, Size 60/65+","€/100 kg net weight","UK","199202","71,24"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199202","68,15"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","BE","199202","62,05"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","DK","199202","54,19"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","DE","199202","72,94"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","GR","199202","82,11"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","ES","199202","74,99"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","FR","199202","75,23"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","IT","199202","59,36"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","NL","199202","80,99"
"Fruit products","FRL","POMGOD","Apples Golden","Apples - Pommes, Golden Delicious, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199202","51,52"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","EU","199202","52,71"
"Fruit products","FRL","POMRED","Apples Red","Apples - Pommes, Red delicious and other red varieties, Cat. I - Cal. 70-80","€/100 kg net weight","PT","199202","52,71"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","EU","199201","31,71"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","GR","199201","28,02"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","ES","199201","37,31"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","IT","199201","37,53"
"Fruit products","FRL","CITCL1","Lemons","Lemons - Citrons,  Cat. I - Cal. 1-3","€/100 kg net weight","PT","199201","23,96"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","EU","199201","60,06"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","GR","199201","55,31"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","ES","199201","60,37"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","FR","199201","43,30"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","IT","199201","98,30"
"Fruit products","FRL","CLECL1","Clementines","Clementines - Clementines,  Cat. I - Cal. 1x-2","€/100 kg net weight","PT","199201","43,04"
